Start Depth,End Depth,Facies Class Name
2082.709179392516,2083.0268501426413,ih
2083.027017956033,2083.3607987917435,os
2083.360966605135,2083.404094646753,nc
2083.4042624601443,2083.622252055714,os
2083.6224198691057,2083.6957543211947,ih
2083.6959221345865,2083.7221010236617,os
2083.722268837053,2083.771605974157,ih
2083.771773787548,2083.8674274207083,nc
2083.867595,2083.9186105051185,ih
2083.918778,2083.9666051350896,os
2083.9667729484813,2084.0214801141133,nc
2084.0216479275045,2084.712032220172,os
2084.7122000335626,2085.489343849639,nc
2085.4895116630305,2085.9025004195337,os
2168.244168484645,2168.914415170331,sh
2168.914582983722,2169.255579795268,nc
2169.255747608659,2169.508642389663,sh
2169.508810203054,2169.5843262292333,is
2169.584494042625,2169.7217653968787,sh
2169.721933,2169.806175532808,ih
2169.806343346199,2169.845779493204,sh
2169.845947306595,2170.2627957711024,nc
2170.262963584494,2170.281087430777,is
2170.2812552441683,2170.3146501090787,sh
2170.3148179224704,2170.3396543044137,is
2170.339822117805,2170.383117972814,sh
2170.3832857862058,2170.4092968618897,ih
2170.409464675281,2170.450578956201,is
2170.450746769592,2170.575432119483,sh
2170.575599932875,2170.604463836214,ih
2170.604631649606,2170.622587682497,is
2170.6227554958887,2170.6553112938414,ih
2170.6554791072326,2170.828494713878,is
2170.828663,2170.953515690552,sh
2170.9536835039435,2171.041114,nc
2171.041282094311,2171.081222,sh
2171.081389494881,2171.0936398724616,is
2171.0938076858533,2171.106058063433,ih
2171.106225876825,2171.114784359792,os
2171.114952173184,2171.199697935895,sh
2171.199865749287,2171.2288974660178,is
2171.229065279409,2171.3112938412487,ih
2171.311462,2171.3290820607485,is
2171.32925,2171.356100016781,ih
2171.356267830173,2171.379426078201,is
2171.379593891593,2171.4482295687194,os
2171.448397382111,2171.480114113106,is
2171.480281926498,2171.547742909884,os
2171.547910723276,2171.6425574760865,ih
2171.642725289478,2171.6814901829166,is
2171.6816579963083,2171.7648934384965,ih
2171.765061251888,2172.042960228226,nc
2172.043128041618,2172.050511830844,is
2172.0506796442355,2172.091626111764,sh
2172.091793925156,2172.110085584829,ih
2172.110253398221,2172.2606141970127,sh
2172.2607820104045,2172.3082732002013,is
2172.308441013593,2172.5620070481623,s
2172.562174861554,2172.6855177043126,is
2172.6856855177043,2172.9421043799293,sh
2172.942272193321,2173.031716730995,nc
2173.0318845443867,2173.328914247357,sh
2173.3290820607485,2173.377244504112,nc
2173.377412317503,2173.742070817252,sh
2173.7422386306425,2173.776640375902,is
2173.7768081892937,2173.871958382279,sh
2173.8721261956703,2173.907199194496,ih
2173.9073670078874,2173.932035576439,sh
2173.932203,2174.018962913241,nc
2174.019130726632,2174.7232757174024,sh
2174.7234435307937,2174.7573418358784,is
2174.75751,2174.912233596241,sh
2174.9124014096324,2175.034098469728,nc
2175.034264803726,2175.1601796407185,ih
2175.160345974717,2175.400532268796,sh
2175.4006986027944,2175.4101796407185,is
2175.410345974717,2175.6859614105124,sh
2175.686127744511,2175.717731204258,is
2175.7178975382567,2175.846473719228,sh
2175.846640053227,2176.11126,nc
2176.111428091962,2176.650948145662,sh
2176.6511159590536,2176.6709179392515,ih
2176.671085752643,2176.70297,is
2176.703138110421,2176.8044973988926,sh
2176.804665212284,2176.924819600604,ih
2176.9249874139955,2177.037254572915,nc
2177.0374223863064,2177.957375398557,sh
2177.957543211948,2181.0333948649104,nc
2181.0335626783017,2181.2450075516026,sh
2181.2451753649943,2181.277731162947,ih
2181.2778989763383,2181.300218157409,s
2181.300385970801,2181.446719248196,ih
2181.4468870615874,2181.478268,sh
2181.478435979191,2181.4999160933044,ih
2181.500083906696,2181.545393522403,sh
2181.5455613357944,2181.607317,ih
2181.607484477261,2181.8684343010573,sh
2181.8686021144485,2182.029031716731,nc
2182.0291995301227,2182.0449739889245,s
2182.045141802316,2182.0740057056555,nc
2182.074173519047,2182.140795435476,os
2203.953180063769,2204.012753817755,nc
2204.012921631146,2204.2300721597585,sh
2204.2302399731498,2204.7711025339822,s
2204.771270347373,2204.8342003691896,is
2204.834368182581,2204.9421043799293,sh
2204.942272193321,2205.026682,nc
2205.0268501426413,2205.986407115288,sh
2205.986574928679,2206.034233931868,nc
2206.0344017452594,2206.1627789897634,sh
2206.1629468031547,2206.200369189461,is
2206.200537002853,2206.226044638362,sh
2206.226212451754,2206.2634670246684,is
2206.263635,2206.3554287632155,sh
2206.355596576607,2210.020641047156,nc
2210.020808860548,2210.7397214297703,sh
2210.739889243161,2210.761369357275,ih
2210.761537170666,2210.9107232757174,sh
2210.910891089109,2211.041617721094,nc
2211.041785534486,2211.101694915254,ih
2211.1018627286458,2211.135257593556,sh
2211.1354254069474,2211.159087,is
2211.1592549085417,2211.4745762711864,sh
2211.474744084578,2211.509817083403,ih
2211.509984896795,2211.944118140628,sh
2211.944285954019,2212.027353582816,nc
2212.0275213962072,2212.507971136097,sh
2212.508138949488,2212.537002852828,ih
2212.537170666219,2212.5685517704314,is
2212.5687195838227,2212.932371203222,sh
2212.9325390166136,2213.0218157408963,nc
2213.0219835542875,2213.8711193153213,sh
2213.871287128713,2214.031381104212,nc
2214.031548917604,2214.050176204061,ih
2214.0503440174525,2214.201208256419,sh
2214.2013760698105,2214.2782346031213,ih
2214.278402416513,2214.360127538177,is
2214.360295351569,2214.394529283437,ih
2214.394697096828,2214.435475750965,is
2214.4356435643563,2214.4676959221347,ih
2214.467863735526,2214.492700117469,is
2214.492867930861,2214.5009229736534,ih
2214.5010907870446,2214.517200872629,is
2214.517368686021,2214.548414,ih
2214.548581976842,2214.703473737204,is
2214.703641550596,2214.8086927336803,ih
2214.808860547072,2214.8618895787886,is
2214.862057,2214.944118140628,ih
2214.944285954019,2215.1481792247023,nc
2215.1483470380936,2215.200201,is
2215.200369189461,2215.2889746601777,s
2215.2891424735694,2215.3779157576773,is
2215.378083571069,2215.6524584661856,sh
2215.652626279577,2215.678301728478,nc
2215.6784695418696,2215.796106729317,sh
2215.7962745427085,2215.814231,ih
2215.814398388992,2215.8407450914583,is
2215.840913,2215.898976338312,s
2215.8991441517032,2216.041953347877,nc
2216.042121161269,2216.071824131566,is
2216.071991944957,2216.197516361806,s
2216.197684175197,2216.209766739386,ih
2216.209934552777,2216.2601107568385,nc
2216.2602785702297,2216.635509313643,sh
2216.635677127035,2216.767242825977,nc
2216.767410639369,2216.948145662024,is
2216.9483134754155,2217.017116965934,nc
2217.0172847793256,2217.261788890753,is
2217.261956704145,2217.7563349555294,nc
2217.756502768921,2144.8909212955195,sh
2144.891089108911,2145.0394361470044,nc
2145.039603960396,2145.455781171337,sh
2145.455948984729,2147.041617721094,nc
2147.041785534486,2147.9509984896795,sh
2147.951166303071,2148.0387648934384,nc
2148.038933,2148.90099,sh
2148.901157912401,2149.0231582480283,nc
2149.0233260614195,2149.889410974996,sh
2149.889578788387,2150.0362476925657,nc
2150.0364155059574,2150.9664373216983,sh
2150.9666051350896,2151.0229904346365,nc
2151.0231582480283,2151.93321,sh
2151.933378083571,2152.032891424736,nc
2152.0330592381274,2152.0768585333108,ih
2152.0770263467025,2152.507635509314,sh
2152.507803322705,2152.573082732002,ih
2152.5732505453934,2152.814398388992,sh
2152.814566202383,2153.039603960396,nc
2153.0397717737874,2153.898640711529,sh
2153.898809,2154.043967108575,nc
2154.044134921967,2154.886222520557,sh
2154.886390333949,2155.017116965934,nc
2155.0172847793256,2155.2168149018294,sh
2155.2169827152206,2155.24249,ih
2155.2426581641216,2155.338311797281,sh
2133.5264306091626,2133.857862057392,os
2133.858029870784,2134.329921127706,nc
2134.330088941097,2134.683168316832,os
2134.683336130224,2134.75751,ih
2134.7576774626614,2134.9629132404766,os
2134.963081053868,2135.041785534486,nc
2135.041953347877,2135.211277059909,os
2135.211444873301,2135.5709011579124,nc
2135.571068971304,2135.971975163618,os
2135.9721429770098,2136.045477429099,nc
2136.0456452424905,2136.239805336466,os
2136.239973149857,2136.261956704145,nc
2136.2621245175364,2136.6564859875816,os
2136.6566538009733,2137.031716730995,nc
2137.0318845443867,2137.370196341668,os
2137.370364,2137.4356435643563,ih
2137.435811377748,2137.972310790401,os
2137.9724786037928,2138.0236616882025,nc
2138.0238295015943,2138.6678972982045,os
2138.668065111596,2139.056385299547,nc
2139.056553112938,2139.236616882027,os
2139.236784695419,2139.278402416513,sh
2139.2785702299043,2139.98775,os
2139.987917435812,2140.075516026179,nc
2140.0756838395705,2140.243832857862,os
2140.2440006712536,2141.124349723108,nc
2141.124518,2141.216143648263,sh
2141.216311461654,2141.2861218325224,ih
2141.2862896459137,2141.4759187783184,sh
2141.476087,2141.501762,os
2141.5019298540024,2141.6246014431954,ih
2141.6247692565867,2141.659842255412,is
2141.660010068804,2141.9704648430943,ih
2141.970632656486,2142.0354086256084,nc
2142.035576,2142.1446551434806,sh
2142.144822956872,2142.213794260782,ih
2142.2139620741737,2142.3508978016444,is
2142.351065615036,2142.6563181741903,sh
2142.6564859875816,2143.060412820943,nc
2143.0605806343347,2143.9236449068635,sh
2143.9238127202552,2144.0291995301227,nc
2144.029367343514,2144.4322872965263,sh
2085.902668232925,2085.984728981373,os
2085.984896794764,2086.022151,nc
2086.0223191810705,2086.652626279577,os
2086.6527940929686,2087.056049672764,nc
2087.056217486155,2087.5227387145496,os
2087.522906527941,2087.576271186441,ih
2087.576438999832,2088.47273,nc
2088.4728981372714,2088.874643396543,os
2088.8748112099347,2089.0295351569057,nc
2089.029702970297,2089.307601946636,os
2089.307769760027,2089.4123175029367,nc
2089.4124853163285,2089.930189629132,os
2089.930357442524,2090.020137606981,nc
2090.020305420373,2090.3735526094983,os
2090.3737204228896,2090.409968115456,is
2090.410135928847,2090.9338815237456,os
2090.934049337137,2091.082564188622,nc
2091.082732002014,2091.152375,ih
2091.1525423728813,2091.732169827152,s
2091.732337640544,2092.013592884712,nc
2092.013760698104,2092.791407954355,os
2092.791575767746,2093.050008390669,nc
2093.050176204061,2093.299043463669,os
2093.299211,2093.5675448900824,nc
2093.5677127034737,2093.717402,os
2093.717570062091,2094.029031716731,nc
2094.0291995301227,2094.866252726968,s
2094.866421,2095.332773955361,nc
2095.332941768753,2095.932035576439,s
2095.932203,2096.0325557979527,nc
2096.0327236113444,2096.283436818258,s
2096.2836046316497,2096.324047659003,ih
2096.324215472395,2096.457123678469,os
2096.4572914918613,2096.488672596073,is
2096.4888404094645,2096.8085249202886,nc
2107.714717234436,2107.972646417184,os
2107.972814230576,2108.0219835542875,nc
2108.022151,2108.432790736701,s
2108.4329585500923,2108.735693908374,os
2108.7358617217656,2109.0775297868768,nc
2109.0776976002685,2109.468199362309,s
2109.4683671757007,2109.962074173519,os
2109.9622419869106,2110.322369525088,nc
2110.322537,2111.123678469542,s
2111.1238462829333,2111.9228058399062,os
2111.922973653297,2112.303070985065,nc
2112.3032387984563,2113.0083906695754,s
2113.008558482967,2113.2033898305085,is
2113.203558,2113.519046819936,os
2113.519214633328,2113.5551266991106,ih
2113.5552945125023,2113.690887732841,os
2113.6910555462327,2114.0367511327404,nc
2114.036918946132,2114.2861218325224,sh
2114.2862896459137,2114.481792247021,os
2114.481960060413,2114.566538009733,ih
2114.5667058231247,2114.702466856855,sh
2114.702634670247,2114.867763047492,nc
2114.8679308608826,2114.958886,sh
2114.959053532472,2115.065782849472,nc
2115.065950662863,2115.464507467696,os
2115.4646752810872,2115.4997482799126,nc
2115.4999160933044,2115.7546568216144,os
2115.7548246350057,2116.5417016277897,nc
2116.541869441181,2116.5839906024503,ih
2116.5841584158416,2116.701459976506,is
2116.701627789897,2116.802148011411,os
2116.802315824803,2116.833361302232,is
2116.833529115624,2116.925155227387,os
2116.9253230407785,2117.029702970297,nc
2117.0298707836887,2117.477932539017,os
2117.478100352408,2117.513173351233,is
2117.5133411646248,2117.545058,os
2117.5452257090114,2117.6234267494547,is
2117.623594562846,2117.680986742742,ih
2117.6811545561336,2117.712871287129,sh
2117.7130391005203,2117.742574257425,is
2117.7427420708173,2117.7784863232087,os
2117.778654,2117.815237455949,ih
2117.8154052693403,2117.963081053868,os
2117.963249,2118.266487665716,nc
2118.266655479107,2118.356100016781,ih
2118.356267830173,2118.392179895956,is
2118.392347709347,2118.476757845276,os
2118.476925658668,2218.047155563014,nc
2218.047323376405,2218.887061587515,sh
2218.887229400906,2219.0338983050847,nc
2219.0340661184764,2219.1768753146503,s
2219.177043128041,2219.191307,ih
2219.1914750797114,2219.2288974660178,is
2219.229065279409,2219.2752139620743,ih
2219.2753817754656,2219.454270850814,is
2219.4544386642056,2219.866421,sh
2219.8665883537506,2220.027017956033,nc
2220.027185769424,2220.263635,is
2220.2638026514514,2220.826481,s
2220.8266487665715,2220.924316160429,is
2220.924483973821,2221.390669575432,nc
2221.3908373888235,2221.574425239134,sh
2221.5745930525254,2222.0258432622923,nc
2222.026011075684,2222.3045813055883,sh
2222.3047491189795,2223.325054539352,nc
2223.325222352744,2223.4455445544554,sh
2223.445712367847,2223.4999160933044,ih
2223.500083906696,2223.9038429266657,is
2223.904010740057,2223.921463332774,ih
2223.921631146165,2223.972310790401,s
2223.9724786037928,2225.6405437153885,nc
2225.640712,2225.703305923813,ih
2225.703473737204,2225.947642221849,sh
2225.9478100352408,2227.0538680986742,nc
2227.054035912066,2227.224198691056,sh
2227.224366504447,2227.2696761201546,ih
2227.269843933546,2227.4156737707667,sh
2227.4158415841584,2227.5688873972144,nc
2227.5690552106057,2227.901996979359,s
2227.9021647927507,2228.042624601443,nc
2228.042792414835,2228.7372042288976,s
2228.737372042289,2229.058399060245,nc
2229.0585668736367,2229.185937237792,s
2229.186105051183,2229.224869944622,ih
2229.225037758013,2229.269173,is
2229.269340493371,2229.285450578956,sh
2229.285618392348,2229.326061419701,ih
2229.326229233093,2229.388991441517,sh
2229.3891592549085,2229.4062762208423,is
2229.406444034234,2229.480785366672,sh
2229.480953180064,2229.549588857191,ih
2229.549756670582,2229.5843262292333,is
2229.584494042625,2229.736532975332,s
2229.736700788723,2229.744252391341,is
2229.7444202047323,2229.764389998322,sh
2193.0469877496225,2193.576606813224,os
2193.576774626615,2193.652626279577,is
2193.6527940929686,2193.930693069307,sh
2193.9308608826987,2194.030374223863,nc
2194.0305420372547,2194.1350897801644,os
2194.135257593556,2194.5425406947475,is
2194.5427085081387,2195.0362476925657,nc
2195.0364155059574,2195.896962577613,os
2195.897130391005,2196.19802,nc
2196.198187615372,2196.885215640208,os
2196.8853834535994,2197.025675448901,nc
2197.0258432622923,2197.614700453096,os
2197.6148682664875,2198.0364155059574,nc
2198.0365833193487,2198.126699110589,is
2198.1268669239807,2198.1594227219334,sh
2198.1595905353247,2198.2586004363147,is
2198.2587682497065,2198.7939251552275,os
2198.7940929686188,2198.873972142977,is
2198.8741399563687,2199.379593891593,nc
2199.379761704984,2199.893438496392,sh
2199.8936063097835,2200.044302735358,nc
2200.044471,2200.3032387984563,sh
2200.3034066118475,2200.3822789058568,ih
2200.382446719248,2200.945628461151,sh
2200.9457962745428,2201.042121161269,nc
2201.042289,2201.903675113274,sh
2201.9038429266657,2202.041785534486,nc
2202.041953347877,2202.4124853163285,sh
2202.412653,2202.4436986071487,ih
2202.4438664205404,2202.8959556972645,sh
2202.8961235106563,2203.0349051854337,nc
2203.0350729988254,2203.093975499245,ih
2203.0941433126363,2203.819600604128,sh
2203.819768,2203.886725960732,ih
2203.886893774123,2203.953012250377,nc
