Start Depth,End Depth,Facies Class Name
2212.7524752475247,2212.773116,ih
2212.773284108072,2212.815908709515,sh
2212.8160765229063,2212.829669407619,is
2212.829837,2212.847961067293,sh
2212.8481288806847,2213.027185769424,nc
2213.027353582816,2213.229065279409,s
2213.2292330928008,2213.2886390333947,nc
2213.2888068467864,2213.396375230744,sh
2213.396543044135,2213.409129048498,ih
2213.4092968618897,2213.497566705823,sh
2213.497734519214,2213.5853331095823,ih
2213.5855009229736,2213.620406108407,sh
2213.620573921799,2213.650276892096,nc
2213.650444705488,2213.6798120490016,is
2213.679979862393,2213.735693908374,s
2213.7358617217656,2213.773451921463,sh
2213.773619734855,2213.9063601275384,s
2213.9065279409297,2213.9390837388823,sh
2213.939251552274,2213.946635,is
2213.946803154892,2213.963416680652,sh
2213.9635844940426,2214.0216479275045,nc
2214.0218157408963,2214.111428091962,is
2214.111595905353,2214.145997650613,s
2214.146165464004,2214.1884544386644,sh
2214.188622252056,2214.205739217989,ih
2214.205907031381,2214.286961,sh
2214.2871287128714,2214.309112267159,is
2214.3092800805503,2214.335962,sh
2214.336130223192,2214.378419197852,s
2214.378587011244,2214.410135928847,is
2214.4103037422387,2214.478268,sh
2214.478435979191,2214.5254237288136,is
2214.525591542205,2214.539687867092,sh
2214.5398556804835,2214.5551266991106,is
2214.5552945125023,2214.5797952676626,sh
2214.579963081054,2214.699446215808,is
2214.6996140291994,2214.7197516361807,ih
2214.719919449572,2214.731330760195,s
2214.731498573586,2214.7794932035576,sh
2214.7796610169494,2214.7942607820105,s
2214.7944285954018,2214.874643396543,sh
2214.8748112099347,2215.037590199698,nc
2215.0377580130894,2215.143648263132,s
2215.143816076523,2215.233092800805,sh
2215.233260614197,2215.253398221178,is
2215.2535660345698,2215.297700956536,s
2215.297868769928,2215.3092800805503,nc
2215.309447893942,2215.413492196677,sh
2215.4136600100687,2215.523745594898,s
2215.523913,2215.670414499077,sh
2215.6705823124685,2215.6974324551097,ih
2215.697600268501,2215.930357442524,sh
2215.930525255915,2216.0291995301227,nc
2216.029367343514,2216.2235274374893,sh
2216.223695250881,2216.2862896459137,ih
2216.286457459305,2216.480449739889,s
2216.480617553281,2216.5442188286625,sh
2216.544386642054,2216.5524416848466,ih
2216.552609498238,2216.5913743916763,sh
2216.591542205068,2216.598423,ih
2216.5985903675114,2216.631146165464,sh
2216.631313978856,2216.6687363651617,is
2216.668904178553,2216.675784527605,ih
2216.675952340997,2216.691558986407,sh
2216.6917267997987,2216.703305923813,is
2216.703473737204,2216.708340325558,s
2216.7085081389496,2216.7781506964257,sh
2216.778318509817,2216.832019,ih
2216.832186608491,2216.914750797114,sh
2216.914918610505,2216.9496559825475,ih
2216.9498237959388,2217.005034401745,nc
2217.0052022151367,2217.084410135929,sh
2217.084578,2217.1021983554288,ih
2217.1023661688205,2217.120322201712,sh
2217.120490015104,2217.1340828998154,ih
2217.1342507132067,2217.1793925155225,sh
2217.1795603289142,2217.188622252056,ih
2217.1887900654474,2217.2700117469376,sh
2217.270179560329,2217.278402416513,ih
2217.2785702299043,2217.304916932372,sh
2217.3050847457625,2217.359624098003,ih
2217.3597919113945,2217.429098842088,is
2217.429267,2217.489008222856,s
2217.4891760362475,2217.619231414667,nc
2217.6193992280582,2217.6830005034403,sh
2217.683168316832,2217.6979358952844,is
2217.698103708676,2217.7261285450577,sh
2217.7262963584494,2217.750125860044,ih
2217.750293673435,2218.249370699782,sh
2218.2495385131733,2218.8941097499583,s
2218.894277563349,2219.0641047155564,nc
2219.064272528948,2219.080046987749,s
2219.080214801141,2219.1067293169995,sh
2219.106897130391,2219.129887565028,ih
2219.130055378419,2219.1525423728813,is
2219.152710186273,2219.898809,s
2219.898976338312,2219.921463332774,sh
2219.921631146165,2219.945461,is
2219.945628461151,2219.976841751972,s
2219.9770095653635,2220.2347709347205,nc
2220.234938748112,2220.4294344688706,s
2220.4296022822623,2220.4448733008894,nc
2220.445041114281,2220.531465010908,is
2220.531633,2220.642054035912,s
2220.6422218493035,2220.704648430945,sh
2220.704816244336,2221,nc
