Start Depth,End Depth,Facies Class Name
2662.57174,2662.634670246686,is
2662.634838060077,2662.6583319348883,ih
2662.6585,2662.687867091794,s
2662.6880349051853,2662.8266487665715,os
2662.826816579963,2662.9595569726466,s
2662.959724786038,2663.250041953348,nc
2663.25021,2663.962745427085,s
2663.9629132404766,2664.0209766739385,nc
2664.0211444873303,2664.380433,s
2664.3806007719418,2664.88874,os
2664.888907534821,2664.952173,s
2664.9523409968115,2665.297533143145,nc
2665.297700956536,2665.917100184595,os
2665.917267997986,2666.0344017452594,nc
2666.0345695586507,2666.619734854841,os
2666.619902668233,2666.991777143816,s
2666.991944957208,2667.3059238127203,nc
2667.3060916261115,2667.823292498741,s
2667.8234603121327,2667.851988588689,nc
2667.8521564020807,2667.9092129551937,s
2667.9093807685854,2668.041282094311,nc
2668.041449907703,2668.080550427924,ih
2668.0807182413155,2668.1374391676454,is
2668.137606981037,2668.1607652290654,sh
2668.1609330424567,2668.396207417352,is
2668.396375230744,2668.6237623762377,os
2668.623930189629,2668.922135,is
2668.9223023997315,2669.0330592381274,nc
2669.0332270515187,2669.321027017956,ih
2669.3211948313474,2669.524584661856,nc
2669.524752475248,2669.5907031381103,s
2669.590870951502,2669.670246685685,is
2669.670414499077,2669.6824970632656,ih
2669.6826648766573,2669.910219835543,is
2669.9103876489344,2669.9209598925995,ih
2669.921127705991,2670.018459473066,nc
2670.0186272864576,2670.087766403759,is
2670.087934,2670.137606981037,nc
2670.1377747944284,2670.1750293673435,is
2670.175197180735,2670.2013760698105,ih
2670.201543883202,2670.2778989763383,sh
2670.278067,2670.329585500923,is
2670.3297533143145,2670.365833193489,ih
2670.366001,2670.7138781674776,is
2670.7140459808693,2670.9100520221514,s
2670.910219835543,2671.030039,nc
2671.030206410472,2671.108575264306,is
2671.108743077697,2671.2126195670417,nc
2671.212787380433,2671.2743748951166,sh
2671.2745427085083,2671.411814062762,ih
2671.4119818761537,2671.455948984729,is
2671.4561167981205,2671.766739385803,ih
2671.7669071991945,2671.9226380265145,s
2671.9228058399062,2672.193656653801,nc
2672.1938244671924,2672.251552273872,ih
2672.251720087263,2672.3858029870785,is
2672.3859708004697,2672.423393186776,ih
2672.423561000168,2672.523242154724,is
2672.523409968116,2672.674442020473,ih
2672.674609833865,2672.731330760195,s
2672.731498573586,2672.772780667897,ih
2672.772948481289,2672.803658331935,s
2672.803826145326,2672.8328578620576,nc
2672.833025675449,2672.890082228562,ih
2672.890250041953,2672.901996979359,nc
2672.9021647927507,2672.918442691727,ih
2672.9186105051185,2672.942775633496,is
2672.942943446887,2672.954186944118,ih
2672.954354757509,2672.9667729484813,is
2672.9669407618726,2673.043463668401,nc
2673.043631481792,2673.075851652962,s
2673.076019466353,2673.0961570733343,is
2673.096324886726,2673.129384124853,ih
2673.1295519382447,2673.138613861386,s
2673.138781674778,2673.152375,ih
2673.1525423728813,2673.171840912905,is
2673.172008726297,2673.2052357778152,ih
2673.2054035912065,2673.318342003692,is
2673.3185098170834,2673.334116462493,nc
2673.334284275885,2673.646081557308,os
2673.646249,2673.700285282765,ih
2673.700453096157,2673.817083403256,is
2673.817251216647,2673.917771438161,nc
2673.917939251552,2673.9964759187783,is
2673.996644,2674.034233931868,nc
2674.0344017452594,2674.348380600772,is
2674.348548414164,2674.5584829669406,os
2674.5586507803323,2674.983889914415,is
2674.984057727807,2675.165631817419,nc
2675.1657996308104,2675.210102366169,ih
2675.21027,2675.277731162947,nc
2675.2778989763383,2675.9758348716227,is
2675.9760026850145,2676.0241651283773,nc
2676.0243329417685,2676.0882698439336,ih
2676.088437657325,2676.802651451586,is
2676.802819264977,2676.848296694076,s
2676.848464507468,2676.9008222856182,is
2676.90099,2676.980533646585,s
2676.9807014599764,2677.025339822118,nc
2677.0255076355093,2677.9718073502268,is
2677.971975163618,2678.0338983050847,nc
2678.0340661184764,2678.8414163450243,is
2678.841584158416,2679.2651451585834,nc
2679.265312971975,2679.466018,os
2679.466185601611,2679.9325390166136,s
2679.932706830005,2680.015774458802,nc
2680.015942272193,2680.991777143816,s
2680.991944957208,2681.2703473737206,nc
2681.270515187112,2681.9637523074343,s
2681.9639201208256,2682.0238295015943,nc
2682.023997314985,2682.983050847457,s
2682.983218660849,2683.2518879006543,nc
2683.252055714046,2683.960396039604,s
2683.960563852996,2684.0241651283773,nc
2684.0243329417685,2684.9785198858867,s
2684.9786876992785,2959.0291995301227,nc
2959.029367343514,2959.2458466185603,s
2959.246014431952,2959.389327,nc
2959.3894948816915,2959.4119818761537,s
2959.412149689545,2959.4650109078702,is
2959.465178721262,2959.970129216312,s
2959.970297029703,2960.274711,nc
2960.274878335292,2960.967612015439,s
2960.9677798288303,2961.045477429099,nc
2961.0456452424905,2961.224030877664,ih
2961.224198691056,2961.9971471723443,s
2961.997314985736,2962.0899479778486,nc
2962.0901157912404,2962.110085584829,ih
2962.110253398221,2962.1241819097163,sh
2962.124349723108,2962.157073334452,ih
2962.157241147844,2962.1777143816075,sh
2962.177882,2962.185769,is
2962.185937237792,2962.278905856688,s
2962.279073670079,2962.3158248028194,is
2962.3159926162107,2962.347205907032,sh
2962.347373720423,2962.367679140796,ih
2962.367846954187,2962.914415170331,s
2962.914582983722,2963.282429937909,nc
2963.2825977513007,2963.968787,s
2963.968954522571,2964.0265145158583,nc
2964.026682,2964.184595,is
2964.184762544051,2964.918442691727,s
2964.9186105051185,2965.041449907703,nc
2965.041617721094,2965.756502768921,s
2965.7566705823124,2966.028024836382,nc
2966.028192649773,2966.8790065447224,s
2966.8791743581137,2966.898976338312,sh
2966.8991441517032,2966.920288639033,ih
2966.920456452425,2967.3344520892765,nc
2967.334619902668,2967.530793757342,s
2967.5309615707333,2967.592213458634,sh
2967.5923812720257,2967.979862393019,s
2967.9800302064104,2968.0255076355093,nc
2968.025675448901,2968.337472730324,s
2968.337640543715,2968.365329753314,nc
2968.365497566706,2968.3869776808187,s
2968.3871454942105,2968.549085417016,nc
2968.549253230408,2968.757845276053,s
2968.7580130894444,2968.811713374728,is
2968.8118811881186,2968.91324,s
2968.9134082899814,2969.010572243665,nc
2969.0107400570564,2969.814901829166,s
2969.8150696425573,2970.027017956033,nc
2970.027185769424,2970.321027017956,s
2970.3211948313474,2970.336969290149,sh
2970.337137103541,2970.962409800302,s
2970.9625776136936,2971.302231918108,nc
2971.3023997314986,2971.338311797281,ih
2971.338479610673,2971.4742406444034,s
2971.474408457795,2971.491861050512,sh
2971.492028863903,2971.522570901158,ih
2971.5227387145496,2971.621916428931,s
2971.6220842423227,2971.658835375063,ih
2971.6590031884543,2971.9666051350896,s
2971.9667729484813,2972.028192649773,nc
2972.028360463165,2972.872629635845,s
2972.8727974492363,2973.301728477933,nc
2973.301896291324,2973.4851485148515,s
2973.485316328243,2973.531465010908,ih
2973.531633,2973.919449572076,s
2973.9196173854675,2973.957039771774,is
2973.957207585165,2973.997986239302,s
2973.9981540526933,2974.0367511327404,nc
2974.036918946132,2974.576271186441,s
2974.576438999832,2974.602785702299,ih
2974.6029535156904,2974.653129719752,is
2974.653297533144,2974.9068635677127,s
2974.9070313811044,2975.207585165296,nc
2975.2077529786875,2975.248867259608,sh
2975.249035072999,2975.944957207585,s
2975.945125020977,2976.164960563853,nc
2976.1651283772444,2976.178385635173,sh
2976.1785534485653,2976.19802,s
2976.198187615372,2976.203558,nc
2976.2037254572915,2976.260446383621,sh
2976.2606141970127,2976.322369525088,s
2976.322537,2976.4082899815407,sh
2976.408457794932,2976.4436986071487,ih
2976.4438664205404,2976.6893774123173,s
2976.689545225709,2977.028528276556,ih
2977.028696089948,2977.1856016110087,s
2977.185769,2977.2624601443194,is
2977.262627957711,2977.380433,ih
2977.3806007719418,2977.6368518207755,s
2977.637019634167,2977.9421043799293,nc
2977.942272193321,2977.9771773787547,s
2977.9773451921465,2978,nc
