Start Depth,End Depth,Facies Class Name
2231.5267662359456,2231.983722101024,s
2231.983889914415,2232.020305420373,nc
2232.0204732337643,2232.289645913744,s
2232.2898137271354,2232.3055881859373,nc
2232.3057559993285,2232.9744923644907,s
2232.974660177882,2233.264306091626,nc
2233.264473905017,2233.958046652123,s
2233.958214465514,2234.0258432622923,nc
2234.026011075684,2234.814566202383,s
2234.8147340157743,2234.8976338311795,sh
2234.8978016445712,2234.9639201208256,s
2234.9640879342173,2236.014599765061,nc
2236.014767578453,2236.9758348716227,s
2236.9760026850145,2237.1043799295185,nc
2203.3868098674275,2203.962074173519,os
2203.9622419869106,2204.012921631146,nc
2204.013089444538,2204.9751636180567,os
2204.975331431448,2205.281758684343,nc
2205.2819264977347,2205.9697935895283,os
2205.969961,2206.0199697935896,nc
2206.020137606981,2206.8207752978687,os
2206.8209431112605,2207.0634334619904,nc
2207.0636012753816,2207.645242490351,sh
2207.645410303742,2207.804329585501,os
2207.8044973988926,2208.0214801141133,nc
2208.0216479275045,2208.146501090787,ih
2208.1466689041786,2208.265312971975,is
2208.265480785367,2208.2836046316497,ih
2208.283772445041,2208.737372042289,os
2208.737539855681,2209.0268501426413,nc
2209.027017956033,2209.1897969457964,os
2209.189964759188,2209.2586004363147,ih
2209.2587682497065,2209.335962,is
2209.336130223192,2209.3765732505453,ih
2209.376741063937,2209.397214297701,sh
2209.3973821110926,2209.4106393690217,is
2209.410807182413,2209.4447054874977,sh
2209.4448733008894,2209.4994126531296,is
2209.4995804665214,2209.719248196006,s
2209.7194160093977,2209.774962241987,is
2209.775130055378,2209.8399060245006,ih
2209.8400738378923,2209.8994797784862,s
2209.899647591878,2209.9796945796274,is
2209.979862393019,2210.020641047156,nc
2210.020808860548,2210.103876489344,is
2210.1040443027355,2210.198691055546,s
2210.198858868938,2210.2599429434467,ih
2210.2601107568385,2210.4027521396206,os
2210.4029199530123,2210.447726128545,ih
2210.4478939419364,2210.4715556301394,is
2210.4717234435307,2210.489847289814,ih
2210.490015103205,2210.578620573922,is
2210.578788387313,2210.7652290652795,os
2210.765396878671,2211.449739889243,nc
2211.449907702635,2211.47273,ih
2211.4728981372714,2211.5913743916763,s
2211.591542205068,2211.620070481624,nc
2211.620238295016,2211.635174,sh
2211.635341500252,2211.676959221346,is
2211.677127034737,2211.726799798624,s
2211.7269676120154,2211.750964927001,nc
2211.7511327403927,2211.792750461487,sh
2211.7929182748785,2211.864742406444,is
2211.864910219836,2211.9338815237456,ih
2211.934049337137,2212.008222856184,nc
2212.0083906695754,2212.0278570229902,ih
2212.028024836382,2212.138781674778,is
2212.138949488169,2212.1891256922304,s
2212.1892935056217,2212.2292330928008,is
2212.2294009061925,2212.278905856688,ih
2212.279073670079,2212.562846,os
2212.563013928512,2212.6435643564355,is
2212.643732169827,2212.986910555462,os
2212.987078368854,2213.016614,nc
2213.016781339151,2213.099345527773,os
2213.0995133411648,2213.128712871287,is
2213.1288806846787,2213.173854673603,ih
2213.1740224869945,2213.3366336633662,os
2213.336801476758,2213.397214297701,sh
2213.3973821110926,2213.4284275885216,ih
2213.4285954019133,2213.480785366672,is
2213.480953180064,2213.605638529955,s
2213.605806343346,2213.9793589528444,os
2213.979526766236,2214.2750461486826,nc
2214.2752139620743,2214.292666554791,is
2248.010572243665,2250.2874643396544,nc
2250.2876321530457,2250.449739889243,sh
2250.449907702635,2253.043128041618,nc
2253.043295855009,2253.11898,sh
2253.119147507972,2253.3779157576773,nc
2253.378083571069,2253.989259942944,s
2253.989427756335,2255.057392179896,nc
2255.057559993288,2255.2122839402587,s
2255.212452,2258.259607316664,nc
2258.2597751300555,2258.9117301560664,s
2237.1045477429097,2237.6541366001006,nc
2237.6543044134924,2237.7085081389496,sh
2237.708675952341,2237.7269676120154,ih
2237.727135425407,2237.8788387313307,sh
2237.8790065447224,2237.911562342675,nc
2237.9117301560664,2237.929518375566,is
2237.929686188958,2237.9397549924483,nc
2237.939923,2237.962745427085,ih
2237.9629132404766,2238.0750125860045,nc
2238.075180399396,2238.933378083571,s
2238.933545896962,2239.0216479275045,nc
2239.0218157408963,2239.042792414835,is
2239.042960228226,2239.0674609833864,sh
2239.067628796778,2239.083067628797,is
2239.083235442188,2239.887732841081,s
2239.887900654472,2240.298037,nc
2240.298204396711,2240.7675784527605,os
2240.767746266152,2240.974156737708,s
2240.974324551099,2241.029367343514,nc
2241.0295351569057,2241.335458969626,s
2241.335626783017,2241.349051854338,nc
2241.3492196677294,2241.718577,s
2241.718744755832,2241.9694579627453,os
2241.969625776137,2242.2886390333947,nc
2242.2888068467864,2242.411814062762,s
2242.4119818761537,2242.490015103205,sh
2242.490182916597,2242.9639201208256,s
2242.9640879342173,2243.0172847793256,nc
2243.017452592717,2243.4447054874977,os
2243.4448733008894,2243.507299882531,nc
2243.507467695922,2243.560832354422,s
2243.5610001678133,2243.5871790568885,ih
2243.5873468702803,2243.657492867931,s
2243.6576606813223,2243.669407618728,ih
2243.6695754321195,2243.734687028025,sh
2243.734854841417,2243.8133915086423,nc
2243.813559322034,2243.931699949656,s
2243.931867763048,2244.037925826481,nc
2244.0380936398724,2244.290988420876,s
2244.2911562342674,2244.3488840409464,sh
2244.349051854338,2244.396543044135,os
2244.3967108575266,2244.503775801309,sh
2244.5039436147003,2244.6856855177043,nc
2244.685853331096,2244.737036415506,sh
2244.7372042288976,2245.026682,nc
2245.0268501426413,2245.185937237792,sh
2245.186105051183,2245.225205571405,bs
2245.225373384796,2245.463164960564,s
2245.4633327739552,2245.731834200369,nc
2245.732002013761,2245.829333780836,s
2245.829501594227,2245.859708004699,is
2245.859876,2245.8801812384627,s
2245.8803490518544,2246.314146668904,nc
2246.314314482296,2246.423561000168,sh
2246.423728813559,2246.494546064776,nc
2246.494713878168,2246.535660345696,s
2246.535828159087,2246.5663701963417,ih
2246.566538009733,2246.7259607316664,s
2246.7261285450577,2246.8214465514347,sh
2246.8216143648265,2246.928679308609,s
2246.928847,2247.015942272193,nc
2247.016110085585,2247.716563181742,s
2247.7167309951333,2248.0104044302734,nc
2089.578956200705,2090.850935828877,sh
2090.8511029411766,2090.9301470588234,is
2090.930314171123,2091.017452592717,ih
2091.017620406109,2091.736365,sh
2091.736532975332,2091.787212619567,ih
2091.7873804329583,2091.798623930189,is
2091.798791743581,2091.8494713878167,s
2091.8496392012084,2091.8803490518544,is
2091.8805168652457,2184.1080718241315,nc
2184.108239637523,2184.2153045813056,ih
2184.215472394697,2184.294848128881,sh
2184.295015942272,2184.3581137774795,is
2184.358281590871,2184.9677798288303,os
2184.967947642222,2185.3042456788053,nc
2185.3044134921965,2185.496895452257,os
2185.4970632656486,2185.515354925323,nc
2185.5155227387145,2185.5856687363653,ih
2185.585836549757,2185.7877160597413,os
2185.787883873133,2185.8093639872463,nc
2185.8095318006376,2185.912233596241,os
2185.9124014096324,2185.924148347038,nc
2185.924316160429,2185.941433126364,ih
2185.941600939755,2186.024668568552,nc
2186.024836381944,2186.076019466353,os
2186.0761872797448,2186.1030374223865,sh
2186.1032052357778,2186.254741,ih
2186.2549085417018,2186.376405437154,is
2186.3765732505453,2186.4024165128376,s
2186.4025843262293,2187.299211,nc
2187.299379090452,2187.972646417184,os
2187.972814230576,2188.0104044302734,nc
2188.010572243665,2188.9506628628965,os
2188.950830676288,2189.2861218325224,nc
2189.2862896459137,2189.9882530625946,os
2189.988420875986,2190.0367511327404,nc
2190.036918946132,2190.977680818929,os
2190.9778486323207,2191.3970464843096,nc
2191.397214297701,2191.9734854841417,os
2191.973653297533,2192.480617553281,nc
2192.480785366672,2192.9209598925995,os
2192.921127705991,2193.310790401074,nc
2193.3109582144657,2193.478603792583,os
2193.478771605974,2194.016110085585,nc
2194.016277898976,2194.9671085752643,os
2194.967276388656,2195.301728477933,nc
2195.301896291324,2195.902668232925,s
2195.9028360463167,2195.953012250377,os
2195.953180063769,2196.017620406109,nc
2196.017788,2196.960563852996,os
2196.960731666387,2197.284108071824,nc
2197.284275885216,2197.9640879342173,os
2197.9642557476086,2198.054203725457,nc
2198.054371538849,2198.945292834368,os
2198.945461,2199.299043463669,nc
2199.299211,2199.9520053700285,os
2199.952173,2200.0661184762544,nc
2200.066286289646,2200.2857862057394,os
2200.2859540191307,2201.020808860548,nc
2201.0209766739385,2201.647256251049,os
2201.647424,2202.027017956033,nc
2202.027185769424,2202.967276388656,os
2202.967444202048,2203.2859540191307,nc
2203.2861218325224,2203.386642054036,os
2258.911897969458,2258.953012250377,s
2258.953180063769,2259.017620406109,nc
2259.017788,2259.2730323879846,s
2259.273200201376,2259.319684510824,nc
2259.3198523242154,2259.7823460312134,s
2259.7825138446046,2259.802819264977,is
2259.802987078369,2259.818929350562,ih
2259.8190971639538,2259.9496559825475,s
2259.9498237959388,2261.0120825641884,nc
2261.01225,2261.0803826145325,is
2261.080550427924,2261.6251048833697,s
2261.6252726967614,2261.646081557308,ih
2261.646249,2261.677966101695,is
2261.6781339150866,2261.8660849135763,s
2261.866252726968,2262,nc
