Start Depth,End Depth,Facies Class Name
2142.885886893774,2142.9025004195337,s
2142.902668232925,2142.944118140628,os
2142.944285954019,2143.2795771102533,nc
2143.279744923645,2143.374559489848,os
2143.3747273032386,2143.411310622588,sh
2143.411478435979,2143.485651955026,s
2143.485819768417,2143.5126699110588,ih
2143.5128377244505,2143.5663701963417,s
2143.566538009733,2143.6094982379595,is
2143.609666051351,2143.679140795436,s
2143.679308608827,2143.7101862728646,ih
2143.7103540862563,2143.8269843933545,s
2143.827152206746,2143.871622755496,sh
2143.871790568888,2143.934049337137,s
2143.9342171505286,2144.039268333613,nc
2144.0394361470044,2144.074509,s
2144.074676959221,2144.107232757174,ih
2144.107400570565,2144.142473569391,s
2144.142641382782,2144.2287296526265,nc
2144.2288974660178,2144.273368014768,s
2144.273536,2144.4020808860546,sh
2144.4022486994463,2144.4683671757007,ih
2144.468534989092,2144.6794764222186,s
2144.679644,2144.8120490015103,sh
2144.8122168149016,2144.875985903675,is
2144.8761537170667,2144.917603624769,s
2144.917771438161,2145.2921631146164,nc
2145.292330928008,2145.5339822117803,os
2145.534150025172,2145.6029535156904,sh
2145.603121329082,2145.6709179392515,is
2145.671085752643,2145.981708340325,s
2145.981876153717,2146.044806175533,nc
2146.0449739889245,2146.182916596744,s
2146.183084410136,2146.221346,ih
2146.221513676792,2147.932035576439,s
2147.932203,2147.9615707333446,is
2147.961738546736,2148.0892767242826,nc
2148.089444537674,2148.335458969626,s
2148.335626783017,2148.9595569726466,sh
2148.959724786038,2149.0401074005704,nc
2149.040275213962,2149.6538009733176,sh
2149.6539687867094,2149.7417351904683,ih
2149.7419030038595,2150.096324886726,nc
2150.0964927001173,2150.129048,is
2150.1292163114617,2150.468702802484,sh
2150.468870615875,2150.5111595905355,is
2150.5113274039268,2150.8682664876656,s
2150.8684343010573,2150.953851317335,sh
2150.9540191307265,2151.058399060245,nc
2151.0585668736367,2151.9629132404766,sh
2151.963081053868,2152.0810538680985,nc
2152.081222,2152.9369021647926,sh
2152.9370699781844,2153.099681154556,nc
2153.099848967948,2153.9667729484813,sh
2153.9669407618726,2154.076019466353,nc
2154.0761872797448,2154.1048833696927,sh
2154.1050511830845,2154.135928847122,ih
2154.136096660513,2154.290988420876,is
2154.2911562342674,2154.3158248028194,sh
2154.3159926162107,2154.3621412988755,ih
2154.362309112267,2154.552273871455,is
2154.5524416848466,2154.760026850143,ih
2154.760194663534,2154.784863232086,s
2154.7850310454774,2154.942272193321,sh
2154.9424400067123,2155.7180735022653,nc
2155.718241315657,2155.956200704816,sh
2155.956368518208,2156.037590199698,nc
2156.0377580130894,2156.2565866756167,sh
2156.256754489008,2156.2908206074844,ih
2156.290988420876,2156.382782346031,is
2156.3829501594228,2156.445041114281,sh
2156.4452089276724,2156.461822453432,is
2156.4619902668232,2156.7207585165297,sh
2156.720926329921,2157.0330592381274,nc
2157.0332270515187,2157.0674609833864,ih
2157.067628796778,2157.2193321027016,s
2157.2194999160934,2157.2465178721263,os
2157.2466856855176,2157.339150864239,is
2157.3393186776307,2157.672428259775,os
2157.6725960731665,2157.7242825977514,s
2157.7244504111427,2158.126027857023,nc
2158.1261956704143,2158.576774626615,sh
2158.576942440007,2158.706327,ih
2158.706494378252,2158.7422386306425,sh
2158.7424064440343,2158.7781506964257,ih
2158.778318509817,2158.961906360128,sh
2158.962074173519,2159.076019466353,nc
2159.0761872797448,2159.101694915254,sh
2159.1018627286458,2159.121664708844,is
2159.121832522236,2159.1344185265984,sh
2159.1345863399897,2159.154388320188,is
2159.154556,2159.4109749958047,sh
2159.411142809196,2159.544386642054,ih
2159.544554455445,2159.958214465514,sh
2159.958382278906,2160.055546232589,nc
2160.055714045981,2160.0771941600938,ih
2160.077361973485,2160.1035408625607,sh
2160.1037086759525,2160.3816076522908,ih
2160.381775465682,2160.9697935895283,sh
2160.969961,2161.0350729988254,nc
2161.0352408122167,2161.270850813895,sh
2161.2710186272866,2161.3859708004697,ih
2161.386138613861,2161.9796945796274,sh
2161.979862393019,2162.071488504783,nc
2162.071656318174,2162.1809028360462,sh
2162.181070649438,2162.230407786541,is
2162.2305755999328,2162.9496559825475,sh
2162.9498237959388,2163.106058063433,nc
2163.106225876825,2163.1908038261454,is
2163.1909716395367,2163.551266991106,s
2163.5514348044976,2163.661520389327,ih
2163.661688202719,2163.730995133412,is
2163.731162946803,2163.877328410807,sh
2163.8774962241987,2163.9667729484813,ih
2163.9669407618726,2165.08676,nc
2165.0869273368016,2165.603792582648,is
2165.6039603960394,2165.955361637859,s
2165.955529,2166.026346702467,nc
2166.0265145158583,2166.085417016278,os
2166.085584829669,2166.1094143312635,is
2166.109582144655,2166.576103373049,s
2166.576271186441,2166.594562846115,ih
2166.5947306595067,2166.6240980030207,s
2166.624265816412,2166.982883034066,os
2166.983050847457,2167.051518711193,nc
2167.0516865245845,2167.489343849639,os
2167.4895116630305,2167.538177546568,is
2167.538345,2167.969625776137,s
2167.9697935895283,2168.2931699949654,nc
2168.293337808357,2168.434468870616,s
2168.434636684008,2168.5168652458465,ih
2168.517033059238,2168.9780164457125,is
2168.978184259104,2169.032052357778,nc
2169.0322201711697,2169.3069306930693,s
2169.307098506461,2169.348548414164,sh
2169.348716227555,2169.3789226380263,is
2169.379090451418,2169.742574257425,s
2169.7427420708173,2169.7689209598925,is
2169.769088773284,2169.9639201208256,s
2169.9640879342173,2170.218660849136,nc
2170.218828662528,2170.5814734015776,s
2170.581641214969,2170.771605974157,nc
2170.771773787548,2170.929854002349,s
2170.930021815741,2171.0535324718912,nc
2171.053700285283,2171.2700117469376,s
2171.270179560329,2171.2908206074844,is
2171.290988420876,2171.971639536835,s
2171.9718073502268,2172.3079375734183,nc
2172.308105,2172.967276388656,s
2172.967444202048,2173.009374,nc
2173.009541345832,2173.9571476397723,s
2173.9573150318047,2174.325222352744,nc
2174.325390166135,2174.9622419869106,s
2174.962409800302,2175.014767578453,nc
2175.014935391844,2175.281590870952,s
2175.281758684343,2175.3191810706494,is
2175.319348884041,2175.934552777312,s
2175.934720590704,2176.044638362141,nc
2176.044806175533,2176.7534821278737,s
2176.7536499412654,2177.1288806846787,nc
2177.129048,2177.4572914918613,s
2177.4574593052525,2177.4821278738045,sh
2177.482295687196,2177.5148514851485,ih
2177.515019,2177.527605302904,is
2177.5277731162946,2177.8800134250714,s
2177.8801812384627,2177.901661352576,is
2177.9018291659672,2177.9807014599764,s
2177.980869273368,2178.091626111764,nc
2178.091793925156,2178.134754153381,is
2178.134921966773,2178.145997650613,s
2178.146165464004,2178.182748783353,ih
2178.182916596744,2178.251384,s
2178.251552273872,2178.2809196173853,is
2178.281087430777,2178.324215472395,ih
2178.324383285786,2178.595905353247,s
2178.5960731666387,2178.6237623762377,ih
2178.623930189629,2178.647759691223,is
2178.647927504615,2178.6677294848128,ih
2178.6678972982045,2178.681322369525,is
2178.6814901829166,2178.6957543211947,ih
2178.6959221345865,2178.7123678469543,is
2178.7125356603456,2178.738043295855,ih
2178.7382111092465,2178.7969457962745,is
2178.797113609666,2178.841919785199,ih
2178.8420875985903,2179.1470045309616,s
2179.1471723443533,2179.198187615372,ih
2179.198355428763,2179.237288135593,is
2179.237455948985,2179.337304916932,s
2179.337472730324,2179.435475750965,ih
2179.4356435643563,2179.453935224031,is
2179.4541030374226,2179.620909548582,sh
2179.6210773619737,2179.847122000336,is
2179.847289813727,2179.982212,sh
2179.9823795938914,2541.1661352575934,nc
2541.166303070985,2541.9684510823963,sh
2541.968618895788,2542.1199865749286,nc
2542.1201543883203,2542.974324551099,sh
2542.9744923644907,2543.0780332270515,nc
2543.078201040443,2543.952173,sh
2543.9523409968115,2544.028864,nc
2544.029031716731,2544.1238462829333,sh
2544.124014096325,2544.1582480281927,ih
2544.158415841584,2544.8150696425573,sh
2544.815237455949,2546.129384124853,nc
2546.1295519382447,2546.960396039604,sh
2546.960563852996,2547.1152877999666,nc
2547.115455613358,2547.9671085752643,sh
2547.967276388656,2548.4000671253566,nc
2548.4002349387483,2548.926665547911,sh
2548.926833361302,2549.1278738043297,nc
2549.128041617721,2549.9186105051185,sh
2549.918778,2550.0516865245845,nc
2550.051854337976,2550.938915925491,sh
2550.9390837388823,2551,nc
