Start Depth,End Depth,Facies Class Name
2427.4703809363987,2427.4703809363987,nc
2427.4705487497904,2427.4705487497904,is
2427.4707165631817,2427.4707165631817,ih
2427.4708843765734,2427.4708843765734,is
2427.4710521899647,2427.4710521899647,nc
2427.4712200033564,2427.4712200033564,is
2427.471387816748,2427.471387816748,ih
2427.4715556301394,2427.4715556301394,nc
2427.4717234435307,2427.4717234435307,is
2427.4718912569224,2427.4718912569224,nc
2427.4720590703137,2432,is
2433,2433,s
2433,2433,is
2433.000167813392,2433.000167813392,nc
2433.000335626783,2433.000335626783,s
2433.0005034401747,2433.0005034401747,is
2433.000671253566,2433.000671253566,nc
2433.0008390669577,2433.0008390669577,ih
2433.001006880349,2433.001006880349,sh
2433.0011746937407,2433.0011746937407,nc
2433.001342507132,2433.001342507132,ih
2433.001510320524,2433.001510320524,nc
2433.001678133915,2433.001678133915,is
2433.0018459473067,2433.0018459473067,ih
2433.002013760698,2433.002013760698,s
2433.0021815740897,2433.0021815740897,nc
2433.002349387481,2433.002349387481,s
2433.0025172008727,2433.0025172008727,nc
2433.002685014264,2433.002685014264,s
2433.002852827656,2433.003020641047,nc
2433.0031884544387,2433.0031884544387,is
2433.003356,2433.003356,s
2433.0035240812217,2433.0035240812217,ih
2433.003691894613,2433.003691894613,s
2433.0038597080047,2433.0038597080047,is
2433.004027521396,2433.004027521396,s
2433.004195334788,2433.004195334788,ih
2433.0043631481794,2433.0043631481794,s
2433.0045309615707,2433.0045309615707,is
2433.0046987749624,2433.0046987749624,s
2433.0048665883537,2433.0048665883537,nc
2433.005034401745,2433.005034401745,s
2433.0052022151367,2433.0052022151367,is
2433.0053700285284,2433.0053700285284,s
2433.005538,2433.005538,is
2433.0057056553114,2433.0057056553114,s
2433.0058734687027,2433.0058734687027,sh
2433.0060412820944,2433.0060412820944,s
2433.0062090954857,2433.0062090954857,ih
2433.006376908877,2433.006376908877,s
2433.0065447222687,2433.0065447222687,ih
2433.0067125356604,2433.0067125356604,s
2433.006880349052,2433.006880349052,ih
2433.0070481624434,2433.0070481624434,s
2433.0072159758347,2433.0072159758347,is
2433.0073837892264,2433.0073837892264,ih
2433.0075516026177,2433.0075516026177,s
2433.0077194160094,2433.0077194160094,is
2433.0078872294007,2433.0078872294007,s
2433.0080550427924,2433.329921127706,nc
2433.330088941097,2433.4698774962244,sh
2433.470045309616,2433.5599932874643,nc
2433.560161100856,2433.6098338647425,ih
2433.610001678134,2433.659842255412,is
2433.660010068804,2433.759859036751,ih
2433.760026850143,2433.7799966437324,s
2433.780164457124,2433.8249706326565,ih
2433.825138446048,2435.014935391844,nc
2435.015103205236,2435.1498573586173,ih
2435.150025172009,2435.489847289814,s
2435.490015103205,2435.6398724618225,is
2435.640040275214,2435.659842255412,ih
2435.660010068804,2435.9899311965096,s
2435.990099009901,2436.009900990099,nc
2436.0100688034904,2436.679979862393,s
2436.6801476757846,2437.0199697935896,nc
2437.020137606981,2437.4698774962244,s
2437.470045309616,2437.5049504950493,is
2437.505118308441,2437.5398556804835,ih
2437.5400234938747,2437.789897633831,is
2437.790065447223,2437.969961,s
2437.970129216312,2438,nc
2440,2440,s
2440,2440,ih
2440.000167813392,2440.000167813392,is
2440.000335626783,2440.000335626783,s
2440.0005034401747,2440.0199697935896,nc
2440.020137606981,2440.8499748279914,s
2440.8501426413827,2441.3399899311967,nc
2441.340157744588,2441.9499916093305,s
2441.9501594227218,2442.0199697935896,nc
2442.020137606981,2442.979862393019,s
2442.9800302064104,2443.1849303574427,nc
2443.185098170834,2443.4299379090453,s
2443.430105722437,2443.4698774962244,is
2443.470045309616,2443.619902668233,s
2443.620070481624,2443.659842255412,is
2443.660010068804,2443.969961,s
2443.970129216312,2444.0298707836887,nc
2444.030039,2444.069978184259,sh
2444.070145997651,2444.1199865749286,is
2444.1201543883203,2444.169994965598,nc
2444.170163,2444.299882530626,is
2444.3000503440176,2444.494881691559,s
2444.4950495049507,2444.939923,is
2444.940090619232,2445.0498405772782,nc
2445.050008390669,2445.659842255412,s
2445.660010068804,2446.0298707836887,nc
2446.030039,2446.139956368518,s
2446.140124,2446.2299043463668,is
2446.2300721597585,2446.359959724786,ih
2446.360127538177,2446.969961,s
2446.970129216312,2447.0298707836887,nc
2447.030039,2447.6699110589025,s
2447.670078872294,2448.0498405772782,nc
2448.050008390669,2448.399899311965,s
2448.4000671253566,2448.4999160933044,sh
2448.500083906696,2448.679979862393,nc
2448.6801476757846,2448.899983218661,s
2448.900151032052,2449.0199697935896,nc
2449.020137606981,2449.2498741399563,is
2449.250041953348,2449.4198691055544,ih
2449.420036918946,2449.489847289814,is
2449.490015103205,2449.5299546903843,sh
2449.530122503776,2449.5599932874643,s
2449.560161100856,2449.6549756670584,sh
2449.6551434804496,2449.834871622756,s
2449.835039436147,2449.969961,ih
2449.970129216312,2450.069978184259,nc
2450.070145997651,2450.099848967948,s
2450.100016781339,2450.929854002349,sh
2450.930021815741,2451.2849471387817,nc
2451.285114952173,2451.449907702635,sh
2451.450075516026,2451.479946299715,nc
2451.480114113106,2451.589864071153,sh
2451.5900318845443,2451.674945460648,ih
2451.675113274039,2451.749958046652,sh
2451.750125860044,2451.7949320355765,ih
2451.795099848968,2451.974995804665,sh
2451.9751636180567,2452.0298707836887,nc
2452.030039,2452.799966437321,sh
2452.800134250713,2454.309951334116,nc
2454.310119147508,2454.749958046652,sh
2454.750125860044,2454.829837,nc
2454.830005034402,2454.979862393019,sh
2454.9800302064104,2455.0498405772782,nc
2455.050008390669,2455.8899144151706,sh
2455.890082228562,2456.0199697935896,nc
2456.020137606981,2456.969961,sh
2456.970129216312,2457,nc
2458,2458,sh
2458,2458.0199697935896,nc
2458.020137606981,2458.979862393019,sh
2458.9800302064104,2459.0599093807687,nc
2459.060077,2459.929854002349,sh
2459.930021815741,2460.0298707836887,nc
2460.030039,2460.389998321866,sh
2460.390166135257,2460.4999160933044,nc
2460.500083906696,2460.979862393019,sh
2460.9800302064104,2461.0199697935896,nc
2461.020137606981,2462,sh
2463,2463.0298707836887,nc
2463.030039,2463.6699110589025,sh
2463.670078872294,2463.7098506460816,ih
2463.710018459473,2463.869944621581,sh
2463.8701124349723,2464.139956368518,nc
2464.140124,2464.8899144151706,sh
2464.890082228562,2465.0298707836887,nc
2465.030039,2465.169994965598,sh
2465.170163,2465.194999160933,is
2465.1951669743244,2465.7799966437324,sh
2465.780164457124,2465.829837,ih
2465.830005034402,2465.969961,sh
2465.970129216312,2466.02997,nc
2466.0301365301366,2466.8999333999336,sh
2466.9001,2467.0199697935896,nc
2467.020137606981,2467.289981540527,sh
2467.2901493539184,2467.3448565195504,nc
2467.3450243329416,2467.899983218661,sh
2467.900151032052,2468.0298707836887,nc
2468.030039,2469.899983218661,sh
2469.900151032052,2470.0199697935896,nc
2470.020137606981,2470.489847289814,sh
2470.490015103205,2470.589864071153,s
2470.5900318845443,2470.629971471724,sh
2470.630139285115,2470.6999496559824,s
2470.700117469374,2470.7299882530624,is
2470.730156066454,2471,s
2471.000167813392,2471.0298707836887,nc
2471.030039,2471.2198355428764,s
2471.220003356268,2471.479946299715,sh
2471.480114113106,2471.5398556804835,is
2471.5400234938747,2471.979862393019,sh
2471.9800302064104,2472.0449739889245,nc
2472.045141802316,2472.369860714885,sh
2472.3700285282766,2472.4999160933044,is
2472.500083906696,2472.594898472898,s
2472.5950662862897,2472.7299882530624,is
2472.730156066454,2472.749958046652,ih
2472.750125860044,2472.789897633831,s
2472.790065447223,2472.859876,is
2472.860043631482,2473,s
2473.000167813392,2473.0298707836887,nc
2473.030039,2473.2299043463668,is
2473.2300721597585,2473.309951334116,s
2473.310119147508,2473.9199530122505,sh
2473.920120825642,2474.0298707836887,nc
2474.030039,2474.939923,sh
2474.940090619232,2475.039939587179,nc
2475.0401074005704,2475.389998321866,sh
2475.390166135257,2475.4299379090453,is
2475.430105722437,2475.4698774962244,nc
2475.470045309616,2475.489847289814,is
2475.490015103205,2475.829837,sh
2475.830005034402,2475.9199530122505,nc
2475.920120825642,2475.979862393019,sh
2475.9800302064104,2476.0298707836887,nc
2476.030039,2476.0899479778486,is
2476.0901157912404,2476.4599765061253,sh
2476.4601443195165,2476.5999328746434,nc
2476.600100688035,2476.979862393019,sh
2476.9800302064104,2477.039939587179,nc
2477.0401074005704,2477.9899311965096,sh
2477.990099009901,2478.0298707836887,nc
2478.030039,2478.9899311965096,sh
2478.990099009901,2479.0199697935896,nc
2479.020137606981,2479.9199530122505,sh
2479.920120825642,2480.0599093807687,nc
2480.060077,2480.439838899144,sh
2480.440006712536,2480.5999328746434,nc
2480.600100688035,2480.829837,sh
2480.830005034402,2480.979862393019,ih
2480.9800302064104,2481.0498405772782,nc
2481.050008390669,2481.439838899144,sh
2481.440006712536,2481.6098338647425,ih
2481.610001678134,2481.899983218661,is
2481.900151032052,2482.069978184259,nc
2482.070145997651,2482.2599429434467,ih
2482.2601107568385,2482.359959724786,is
2482.360127538177,2482.9598925994296,ih
2482.960060412821,2483.000167813392,nc
2483.000335626783,2483.000335626783,is
2483.0005034401747,2483.0005034401747,s
2483.000671253566,2483.000671253566,ih
2483.0008390669577,2483.0008390669577,s
2483.001006880349,2483.001006880349,is
2483.0011746937407,2483.0011746937407,s
2483.001342507132,2483.001342507132,ih
2483.001510320524,2483.001510320524,s
2483.001678133915,2483.001678133915,is
2483.0018459473067,2483.0018459473067,s
2483.002013760698,2483.002013760698,nc
2483.0021815740897,2483.0021815740897,s
2483.002349387481,2483.002349387481,is
2483.0025172008727,2483.0025172008727,s
2483.002685014264,2483.002685014264,is
2483.002852827656,2483.002852827656,s
2483.003020641047,2483.003020641047,sh
2483.0031884544387,2483.0031884544387,s
2483.003356,2483.003356,ih
2483.0035240812217,2483.0035240812217,s
2483.003691894613,2483.003691894613,ih
2483.0038597080047,2483.0038597080047,s
2483.004027521396,2483.004027521396,ih
2483.004195334788,2483.004195334788,s
2483.0043631481794,2483.0043631481794,is
2483.0045309615707,2483.0045309615707,ih
2483.0046987749624,2483.0046987749624,s
2483.0048665883537,2483.0048665883537,is
2483.005034401745,2483.005034401745,s
2483.0052022151367,2483.0052022151367,nc
2483.0053700285284,2483.0053700285284,sh
2483.005538,2483.005538,nc
2483.0057056553114,2483.0057056553114,ih
2483.0058734687027,2483.0058734687027,is
2483.0060412820944,2483.0060412820944,ih
2483.0062090954857,2483.0062090954857,s
2483.006376908877,2483.006376908877,ih
2483.0065447222687,2483.0065447222687,nc
2483.0067125356604,2483.0067125356604,ih
2483.006880349052,2483.006880349052,s
2483.0070481624434,2483.0070481624434,is
2483.0072159758347,2483.0072159758347,ih
2483.0073837892264,2483.0073837892264,s
2483.0075516026177,2483.0075516026177,nc
2483.0077194160094,2483.0077194160094,s
2483.0078872294007,2483.0078872294007,nc
2483.0080550427924,2483.0080550427924,s
2483.008222856184,2483.008222856184,is
2483.0083906695754,2483.0083906695754,ih
2483.008558482967,2483.008558482967,is
2483.0087262963584,2483.0087262963584,s
2483.008894,2483.008894,nc
2483.0090619231414,2483.0090619231414,s
2483.009229736533,2483.009229736533,ih
2483.0093975499244,2483.0093975499244,is
2483.009565363316,2483.009565363316,s
2483.0097331767074,2483.0097331767074,nc
2483.009900990099,2483.009900990099,s
2483.0100688034904,2483.0100688034904,nc
2483.010236616882,2483.010236616882,s
2483.0104044302734,2483.0104044302734,nc
2483.010572243665,2483.010572243665,s
2483.0107400570564,2483.0107400570564,nc
2483.010907870448,2483.010907870448,s
2483.0110756838394,2483.0110756838394,is
2483.011243497231,2483.011243497231,s
2483.0114113106224,2483.0114113106224,is
2483.011579124014,2483.011579124014,s
2483.0117469374054,2483.0117469374054,nc
2483.011914750797,2483.011914750797,sh
2483.0120825641884,2483.0120825641884,is
2483.01225,2483.01225,nc
2483.012418190972,2483.012418190972,is
2483.012586004363,2483.012586004363,s
2483.012753817755,2483.012753817755,is
2483.012921631146,2483.012921631146,nc
2483.013089444538,2483.013089444538,s
2483.013257257929,2483.013257257929,nc
2483.013425071321,2483.013425071321,s
2483.013592884712,2483.013592884712,is
2483.013760698104,2483.013760698104,ih
2483.013928511495,2483.013928511495,s
2483.014096324887,2483.014096324887,nc
2483.014264138278,2483.014264138278,s
2483.014432,2483.014432,nc
2483.014599765061,2483.014599765061,s
2483.014767578453,2483.014767578453,sh
2483.014935391844,2483.014935391844,nc
2483.015103205236,2483.015103205236,s
2483.015271018627,2483.015271018627,nc
2483.015438832019,2483.015607,is
2483.015774458802,2483.015774458802,ih
2483.015942272193,2483.015942272193,is
2483.016110085585,2483.016110085585,sh
2483.016277898976,2483.016277898976,s
2483.016445712368,2483.016445712368,sh
2483.016614,2483.016614,s
2483.016781339151,2483.016781339151,ih
2483.0169491525426,2483.0169491525426,nc
2483.017116965934,2483.017116965934,s
2483.0172847793256,2483.0172847793256,sh
2483.017452592717,2483.017452592717,nc
2483.017620406109,2483.017620406109,sh
2483.017788,2483.017788,nc
2483.017956032892,2483.017956032892,sh
2483.018123846283,2483.018123846283,ih
2483.0182916596746,2483.0182916596746,sh
2483.018459473066,2483.018459473066,ih
2483.0186272864576,2483.0186272864576,sh
2483.018795099849,2483.018795099849,nc
2483.018962913241,2483.018962913241,sh
2483.019130726632,2483.019130726632,nc
2483.019298540024,2483.019298540024,sh
2483.019466353415,2483.019466353415,nc
2483.0196341668066,2483.0196341668066,sh
2483.019801980198,2483.019801980198,nc
2483.0199697935896,2483.0199697935896,sh
2483.020137606981,2483.020305420373,nc
2483.0204732337643,2483.0204732337643,sh
2483.020641047156,2483.020641047156,nc
2483.020808860548,2483.020808860548,sh
2483.0209766739385,2483.0209766739385,nc
2483.0211444873303,2483.0211444873303,sh
2483.021312300721,2483.021312300721,nc
2483.0214801141133,2483.0214801141133,sh
2483.0216479275045,2483.0216479275045,nc
2483.0218157408963,2483.0218157408963,sh
2483.0219835542875,2483.0219835542875,nc
2483.022151,2483.022151,sh
2483.0223191810705,2483.0223191810705,nc
2483.0224869944623,2483.0224869944623,sh
2483.022654807853,2483.022654807853,nc
2483.0228226212453,2483.0228226212453,sh
2483.0229904346365,2483.0229904346365,ih
2483.0231582480283,2483.0231582480283,sh
2483.0233260614195,2483.0233260614195,nc
2483.023493874812,2483.023493874812,sh
2483.0236616882025,2483.0236616882025,nc
2483.0238295015943,2483.0238295015943,sh
2483.023997314985,2483.023997314985,is
2483.0241651283773,2483.0241651283773,sh
2483.0243329417685,2483.0243329417685,ih
2483.0245007551603,2483.0245007551603,sh
2483.024668568552,2483.024668568552,nc
2483.024836381944,2483.024836381944,sh
2483.025004195335,2483.025004195335,nc
2483.0251720087263,2483.0251720087263,sh
2483.025339822118,2483.025339822118,nc
2483.0255076355093,2483.0255076355093,sh
2483.025675448901,2483.025675448901,nc
2483.0258432622923,2483.0258432622923,sh
2483.026011075684,2483.026011075684,nc
2483.026178889076,2483.026178889076,sh
2483.026346702467,2483.026346702467,s
2483.0265145158583,2483.0265145158583,sh
2483.026682,2483.026682,s
2483.0268501426413,2483.0268501426413,is
2483.027017956033,2483.027017956033,s
2483.027185769424,2483.027185769424,nc
2483.027353582816,2483.027353582816,s
2483.0275213962072,2483.0275213962072,sh
2483.027689209599,2483.027689209599,is
2483.0278570229902,2483.0278570229902,sh
2483.028024836382,2483.028024836382,nc
2483.028192649773,2483.028192649773,sh
2483.028360463165,2483.028360463165,is
2483.028528276556,2483.028528276556,s
2483.028696089948,2483.028696089948,is
2483.028864,2483.028864,ih
2483.029031716731,2483.029031716731,s
2483.0291995301227,2483.0291995301227,is
2483.029367343514,2483.029367343514,s
2483.0295351569057,2483.0295351569057,nc
2483.029702970297,2483.029702970297,is
2483.0298707836887,2483.0298707836887,s
2483.030039,2483.030039,sh
2483.030206410472,2483.030206410472,nc
2483.030374223863,2483.030374223863,sh
2483.0305420372547,2483.0305420372547,nc
2483.030709850646,2483.030709850646,sh
2483.0308776640377,2483.0308776640377,is
2483.031045477429,2483.031045477429,nc
2483.0312132908207,2483.0312132908207,is
2483.031381104212,2483.031381104212,sh
2483.031548917604,2483.031548917604,nc
2483.031716730995,2483.031716730995,sh
2483.0318845443867,2483.0318845443867,nc
2483.032052357778,2483.032052357778,is
2483.0322201711697,2483.0322201711697,sh
2483.032387984561,2483.032387984561,nc
2483.0325557979527,2483.0325557979527,sh
2483.0327236113444,2483.0327236113444,nc
2483.032891424736,2483.032891424736,sh
2483.0330592381274,2483.0330592381274,nc
2483.0332270515187,2483.0332270515187,sh
2483.0333948649104,2483.0333948649104,nc
2483.0335626783017,2483.0335626783017,sh
2483.0337304916934,2483.0337304916934,nc
2483.0338983050847,2483.0338983050847,sh
2483.0340661184764,2483.0340661184764,nc
2483.034233931868,2483.034233931868,sh
2483.0344017452594,2483.0344017452594,ih
2483.0345695586507,2483.0345695586507,nc
2483.0347373720424,2483.0347373720424,sh
2483.0349051854337,2483.0349051854337,ih
2483.0350729988254,2483.0350729988254,is
2483.0352408122167,2483.0352408122167,nc
2483.0354086256084,2483.0354086256084,ih
2483.035576,2483.035576,is
2483.0357442523914,2483.0359120657827,ih
2483.0360798791744,2483.039939587179,nc
2483.0401074005704,2483.079879174358,sh
2483.080046987749,2483.159926162108,ih
2483.1600939754994,2483.5599932874643,sh
2483.560161100856,2483.6699110589025,nc
2483.670078872294,2483.969961,ih
2483.970129216312,2484.389998321866,nc
2484.390166135257,2484.739889243161,is
2484.7400570565533,2484.979862393019,s
2484.9800302064104,2486.079879174358,nc
2486.080046987749,2486.509984896795,s
2486.510152710186,2486.9499916093305,is
2486.9501594227218,2487.0599093807687,nc
2487.060077,2487.329921127706,is
2487.330088941097,2487.929854002349,s
2487.930021815741,2488.269843933546,nc
2488.2700117469376,2488.6098338647425,is
2488.610001678134,2488.719919449572,ih
2488.720087262964,2488.869944621581,nc
2488.8701124349723,2488.909884,ih
2488.9100520221514,2489.039939587179,nc
2489.0401074005704,2489.349890921296,ih
2489.350058734687,2489.489847289814,is
2489.490015103205,2489.859876,s
2489.860043631482,2490.309951334116,nc
2490.310119147508,2490.939923,s
2490.940090619232,2491.139956368518,nc
2491.140124,2491.5999328746434,s
2491.600100688035,2491.879846,nc
2491.8800134250714,2491.969961,ih
2491.970129216312,2492,nc
