Start Depth,End Depth,Facies Class Name
1966.0185622148813,1966.73132,sh
1945,1945.4977345192144,nc
1945.497902332606,1945.6430609162608,os
1945.6432287296527,1945.6910555462323,nc
1945.691223359624,1945.8212787380432,sh
1945.8214465514347,1946.027353582816,nc
1946.027521396208,1946.949488169156,sh
1946.949655982548,1947.128377244504,nc
1947.1285450578955,1947.9585500922967,sh
1947.958717905689,1948.0344017452592,nc
1948.034569558651,1948.5329753314315,sh
1948.533143144823,1948.9765061251887,os
1948.976674,1949.0330592381272,nc
1949.033227051519,1949.456620238295,os
1949.4567880516863,1949.491693,nc
1949.491861050512,1949.5333109582143,os
1949.533478771606,1950.0253398221173,nc
1950.0255076355093,1950.9546903842927,os
1950.954858197684,1951.0265145158585,nc
1951.026682,1951.7529786876992,sh
1951.753146501091,1952.0268501426413,nc
1952.027017956033,1952.9625776136936,sh
1952.962745427085,1953.0248363819435,nc
1953.0250041953348,1953.0830676287967,ih
1953.083235442188,1953.856687363652,os
1953.8568551770431,1954.0130894445376,nc
1954.013257257929,1954.4485651955024,os
1954.448733008894,1954.5581473401576,nc
1954.5583151535493,1954.693908373888,os
1954.694076,1955.035744252392,nc
1955.035912065783,1955.3930189629127,os
1955.393186776305,1955.8085249202888,sh
1955.808693,1955.9060245007552,nc
2002.7988605792057,2002.872289919291,sh
2002.8724481721792,2003.005769530641,os
2003.005925463901,2003.1461094651488,ih
2003.1462653984088,2003.8758771245907,sh
2003.8760330578511,2004.040135322159,nc
2004.040289,2004.342457327388,sh
2004.342611102568,2004.4413347685684,os
2004.441488543749,2004.9154236506229,sh
2004.915577425804,2005.011212886924,nc
2005.0113708149083,2005.2007264687304,sh
2005.200884396715,2005.2458938723944,s
2005.246051800379,2005.570751737208,sh
2005.5709096651929,2005.593967150979,ih
2005.594125078964,2005.7504737839545,sh
2005.750632,2005.8286481364496,os
2005.8288060644347,2005.9542008843969,sh
2005.954358812381,2006.1793554413823,nc
2006.1795111318693,2006.329129690176,sh
2006.329285380664,2006.3959209092325,os
2006.396077,2006.5790129223103,sh
2006.5791686127973,2006.6182469251128,os
2006.618403,2006.8984898022727,sh
2006.8986454927604,2007.0341580207505,nc
2007.0343176376696,2007.848204309657,sh
2007.848363926576,2007.895291300878,ih
2007.8954509177968,2008.0298857768737,nc
2008.0300422469093,2008.5573462681896,sh
2008.5575027382256,2008.6556094507905,ih
2008.655765920826,2008.928493193553,sh
2008.928649663589,2009.0563023881068,nc
2009.0564605408824,2009.1549897200696,os
2009.1551478728447,2009.43666,sh
2009.436817966156,2009.48031,os
2009.480468132216,2009.7183299066896,sh
2009.7184880594648,2009.7483789340504,os
2009.7485370868253,2009.844061363277,sh
2009.8442195160528,2010.1701897855269,nc
2010.1703440827032,2011.1362856697333,sh
2011.136441602994,2012.552,os
2012.552153846154,2012.867846153846,sh
2012.868,2012.9498461538465,nc
1966.7314771118447,1966.9553248387604,sh
1966.955482145666,1967.0646139119333,nc
1967.0647734524568,1967.1603382259093,sh
1967.1604977664329,1967.2271857051687,ih
1967.2273452456925,1967.879068283344,sh
1967.8792278238675,1968.0813844714687,nc
1968.081540380418,1968.380573744933,sh
1968.380729653882,1968.3961646398504,nc
1968.396321,1968.856407857811,sh
1968.856564,1969.091458298372,nc
1969.091626111764,1969.938580298708,sh
1969.938748,1970.0223191810703,nc
1970.0224869944625,1970.8085249202888,sh
1970.808693,1971.013760698104,nc
1971.0139285114951,1971.9352240308776,sh
1971.935391844269,1973.177546568216,os
1973.177714381608,1973.239134,sh
1973.239301896292,1973.680986742742,os
1973.6811545561336,1974.0308776640377,nc
1974.0310454774287,1974.533478771606,os
1974.533646584997,1975.0216479275043,nc
1975.021815740896,1975.131062258768,os
1975.13123,1975.146333277396,nc
1975.146501090787,1975.7184091290485,os
1975.718577,1976.0434636684008,nc
1976.0436314817923,1976.969625776137,os
1976.9697935895283,1977.015103205236,nc
1977.015271018628,1977.6942440006712,os
1977.6944118140627,1978.1569055210605,nc
1978.157073334452,1978.4908541701627,os
2078.581976841752,2078.824802819265,sh
2078.8249706326565,2078.879846,ih
2078.8800134250714,2078.9325390166136,os
2078.932706830005,2079.001098901099,nc
2079.0012558869703,2079.9632653061226,os
2079.963422291993,2080.215472394697,nc
2080.2156402080886,2080.4247356939086,os
2080.424904,2080.610169491525,sh
2080.610337304917,2080.930693069307,os
2080.9308608826987,2081.0007944073723,nc
2081.000953288846,2081.9834763266604,os
2081.9836352081347,2082.009023024269,nc
2082.009178593653,2082.452706907281,os
2082.4528624766644,2082.683105164904,sh
2082.683260734288,2085.008493,nc
2085.0086473131564,2085.3150092649785,ih
2085.315163681285,2085.645923409512,sh
2085.6460778258183,2086.0009391141025,nc
2086.001096,2086.2931601189543,sh
2086.293316637972,2086.7843167944907,is
2086.7844733135075,2086.951322585694,sh
2086.951479104712,2087.032934596862,nc
2087.033089948734,2087.266583812335,ih
2087.266739164207,2087.920925897157,s
2087.921081249029,2088.01578,nc
2088.0159344059407,2088.6777537128714,s
2088.6779084158416,2089.009471432936,nc
2089.009624197984,2089.905132905591,s
2089.9052856706385,2089.9967919340056,nc
2089.996944699053,2090.674570982839,s
2090.674727,2090.800780031201,nc
